voxel_hash,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,q_proj_0,q_proj_1,q_proj_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2
11624312666122233477,-0.6528348307276629,0.15878606772132217,1.2325661943809618,0.019954513164497464,-0.01724229524074687,0.001468412954192283,0.16409100881073188,-2.3199585347790297,2.0077743166814086,-0.7757247347405216,0.6308989712192992,0.014752085485703226,-0.6294171384805021,-0.7751713358037592,0.054253718169651854,0.04566400878989894,0.03280073570280917,0.9984182039799707
11624312666122233477,-0.6133634340442233,-0.8270397141309095,-0.07795940234301765,0.012648857142519124,0.015235831139591191,0.00430838828444946,0.12780738766184058,-2.3635894240601285,2.008450958933577,-0.8802147197731145,-0.4726125540161809,0.04312100278333139,0.46965027381742763,-0.8805329462162883,-0.06395585142016358,0.06819580190857047,-0.036043091071176425,0.9970206759080182
11624312666122233477,0.09879220435316009,-0.08376674571548977,-0.9626579303127525,0.01516142401624638,0.004874847318228124,-0.0002001367052600761,0.03604549709376762,-2.1838060606142053,2.005532062840687,-0.9647737224341953,0.26048889376321493,0.03684020529914166,-0.2608300788086983,-0.9653733074796678,-0.0046954440061700575,0.034341439822967966,-0.014139074643817806,0.9993101380848199
11624312666122233477,0.4412517599231359,-0.47334648184972655,-0.8924847621416472,0.005174488690940053,0.013888664235925904,-0.00038606556279885407,0.1722510758809843,-2.296132121282233,2.00814412927724,-0.8938530182081543,-0.4478145855943245,0.022110603093449803,0.4483418214246201,-0.8931743943377366,0.035058700219362575,0.004048827216224606,0.04125043306924626,0.9991406351308972
14167501526726584984,-0.08582226475114586,0.6409799638752283,-0.5923329507297446,-0.005555222102414855,0.017738450864339908,-0.0012276178218075806,-0.6627918273671184,-1.9534877591736046,2.0228236531072685,0.2472541657420313,0.9682549951331731,-0.036710242751459954,0.9666827054189022,-0.24908900620899993,-0.05898486271752357,-0.06625650584813902,-0.020902903756936375,-0.9975836526564197
14167501526726584984,0.316032222138101,1.2689030938511112,-0.20776272470119772,0.0015089115589639844,-0.0248918180687526,-0.004331253172484617,-0.7741985575729753,-1.822638809035209,2.0265584848125817,-0.8920429250108062,0.45178957354602634,0.012066531119796168,-0.4518685293399324,-0.8910537956963482,-0.042871498309456586,-0.008616967583326099,-0.0436957024229003,0.9990077244243096
1270683975792010508,-0.5283728947613978,0.3375848788361401,0.2744960087755969,-0.016320448392801966,-0.008404403249438334,0.0010030453948571272,-0.5455709338051062,-1.9820393447365692,2.018260070568535,-0.8085899085941449,0.5883082892398018,0.008701524662369751,-0.5883542682243277,-0.8083593761045532,-0.019858855104767394,-0.004649170025715215,-0.021177249009112734,0.999764927041591
14167501526726584984,0.7169113543676222,-0.01618363549570038,0.8227613022690199,-0.025011703035448214,-0.02099896991671861,-0.002180740755700527,-0.6911329199628063,-2.0642599683624754,2.0231450142774667,0.0239594455359637,-0.9992346570813435,-0.03091997828490245,0.9986736051399646,0.025333037842703188,-0.044824854605524364,0.04557384520045923,-0.029804987522054627,0.9985162429086745
230437697685035602,-0.061124264024565465,-0.2025563649441128,-0.01399323397950126,-0.0004658084883275579,0.002926207917047889,0.0006729423181389138,0.07710842334396223,-1.913212526988222,2.0119295386390608,-0.8860632992248484,0.4620488191148865,0.03745288401866381,-0.4625160599887417,-0.8865998101270656,-0.004435192796539034,0.031156444265470703,-0.021252421913527053,0.9992885521927799
15067052686188348833,-0.3843854574469367,0.6625976595815299,0.7008961340815154,-0.005988615517833364,-0.0046196690649276066,-0.0006725891122142391,0.31333439454718015,-1.9285169149895725,2.0114251453831353,0.149751347393029,-0.9873288190678056,-0.052500828490086304,0.9886410769305228,0.15021399477686564,-0.004957497234702096,0.012781039066861264,-0.05116208372758979,0.9986085750828613
